# W=1920 H=1080
x,y
691.470,596.489
693.542,595.630
695.615,594.775
697.687,593.918
699.755,593.050
701.823,592.184
703.890,591.314
705.959,590.450
708.030,589.589
710.110,588.750
712.190,587.912
714.267,587.069
716.309,586.231
718.283,585.419
720.160,584.655
722.028,583.868
723.858,583.038
725.694,582.148
727.566,581.180
729.457,580.150
731.395,579.067
733.370,577.908
735.338,576.731
737.291,575.520
739.206,574.271
741.103,572.990
742.982,571.691
744.848,570.362
746.816,568.858
748.779,567.345
750.733,565.809
752.836,564.066
754.928,562.296
757.013,560.509
759.086,558.694
761.163,556.886
763.231,555.059
765.644,552.821
768.081,550.529
770.508,548.215
772.925,545.876
775.338,543.528
777.742,541.156
780.138,538.766
782.528,536.361
784.912,533.944
787.286,531.522
789.611,529.149
792.037,526.625
794.553,523.986
797.033,521.378
799.459,518.806
801.837,516.283
804.192,513.741
806.482,511.187
808.740,508.632
811.137,505.850
813.725,502.835
816.295,499.813
818.678,496.958
821.048,494.087
823.420,491.221
825.848,488.325
828.387,485.366
830.957,482.428
833.568,479.478
836.196,476.471
838.793,473.451
846.765,469.564
854.690,465.704
862.585,461.831
870.432,457.934
878.247,454.018
886.042,450.094
893.837,446.171
901.631,442.247
909.410,438.307
917.179,434.363
924.930,430.411
932.501,426.646
939.901,423.031
947.270,419.403
954.605,415.761
961.907,412.106
969.204,408.448
976.545,404.793
983.900,401.133
991.098,397.690
998.098,394.479
1005.100,391.268
1012.104,388.058
1019.106,384.847
1026.094,381.628
1032.854,378.610
1039.502,375.656
1046.108,372.676
1052.651,369.698
1059.151,366.749
1065.651,363.799
1066.409,362.098
1067.161,360.395
1067.942,358.704
1068.770,357.031
1069.609,355.364
1070.440,353.693
1071.261,352.018
1072.081,350.343
1072.913,348.672
1073.770,347.022
1074.662,345.395
1075.589,343.792
1076.553,342.215
1077.562,340.674
1078.609,339.159
1079.697,337.674
1080.901,336.245
1082.134,334.846
1083.422,333.488
1084.748,332.170
1086.282,330.921
1087.931,329.742
1090.245,328.827
1092.653,327.996
1095.121,327.222
1097.616,326.492
1100.128,325.802
1102.665,325.153
1105.245,324.558
1107.847,324.017
1110.490,323.517
1113.160,323.053
1116.007,322.708
1118.867,322.425
1121.742,322.197
1124.645,322.046
1127.581,321.984
1130.537,321.998
1133.695,322.130
1136.860,322.340
1140.032,322.601
1143.210,322.917
1146.473,323.307
1149.742,323.752
1153.013,324.236
1156.758,324.890
1160.511,325.583
1164.571,326.455
1168.633,327.365
1172.695,328.328
1176.754,329.328
1180.636,330.328
1184.428,331.332
1187.589,332.150
1190.676,332.959
1193.724,333.784
1196.831,334.655
1200.140,335.619
1203.491,336.635
1206.829,337.684
1210.173,338.748
1213.518,339.845
1216.858,340.984
1220.051,342.081
1223.324,343.194
1226.593,344.317
1230.539,345.667
1234.490,347.006
1238.445,348.335
1242.209,349.609
1245.984,350.856
1249.755,352.114
1253.575,353.385
1257.362,354.657
1261.197,355.947
1265.291,357.334
1268.917,358.606
1272.536,359.896
1275.767,361.026
1278.995,362.163
1282.225,363.298
1285.454,364.433
1288.679,365.578
1291.899,366.734
1295.832,368.142
1299.767,369.544
1303.731,370.970
1307.666,372.390
1311.426,373.753
1315.141,375.094
1318.856,376.433
1322.571,377.772
1326.284,379.118
1329.998,380.461
1333.707,381.783
1337.336,383.086
1341.175,384.456
1344.335,385.601
1347.496,386.746
1350.656,387.891
1353.810,389.051
1356.959,390.224
1360.113,391.385
1363.297,392.553
1366.432,393.704
1369.521,394.833
1373.174,396.142
1376.822,397.461
1380.536,398.811
1384.247,400.168
1387.958,401.524
1391.669,402.879
1395.383,404.228
1399.096,405.581
1402.814,406.920
1405.919,408.034
1409.070,409.169
1412.240,410.297
1415.424,411.431
1418.578,412.544
1421.733,413.655
1424.891,414.756
1428.047,415.863
1431.204,416.969
1434.444,418.084
1437.690,419.217
1440.930,420.366
1444.752,421.705
1448.606,423.059
1452.524,424.446
1456.440,425.840
1460.358,427.229
1464.274,428.621
1468.188,430.020
1472.022,431.399
1475.860,432.771
1479.746,434.158
1482.810,435.270
1486.119,436.456
1489.365,437.605
1492.614,438.748
1495.865,439.884
1499.120,441.013
1502.374,442.142
1505.641,443.240
1508.913,444.327
1512.172,445.390
1515.385,446.431
1518.553,447.448
1521.680,448.430
1524.807,449.414
1527.934,450.398
1531.062,451.378
1534.199,452.337
1537.355,453.289
1540.476,454.230
1543.595,455.177
1546.945,456.112
1549.510,456.774
1552.064,457.410
1554.621,458.007
1557.212,458.596
1559.808,459.177
1562.408,459.745
1565.014,460.302
1567.623,460.850
1570.231,461.399
1572.798,461.915
1575.373,462.413
1577.708,462.824
1580.047,463.228
1582.472,463.599
1584.898,463.970
1587.324,464.341
1589.750,464.712
1592.169,465.099
1594.584,465.497
1596.917,465.880
1599.253,466.259
1601.591,466.630
1603.925,467.013
1606.257,467.400
1608.595,467.771
1610.934,468.142
1613.273,468.511
1615.596,468.881
1617.911,469.215
1620.302,469.489
1622.473,469.747
1624.646,470.002
1626.809,470.244
1628.913,470.470
1630.992,470.679
1633.077,470.873
1635.162,471.070
1637.249,471.259
1639.328,471.467
1641.405,471.683
1643.470,471.925
1645.529,472.151
1647.594,472.361
1649.660,472.538
1651.645,472.732
1653.630,472.893
1655.621,473.038
1657.613,473.151
1659.597,473.248
1661.586,473.322
1663.576,473.375
1665.570,473.413
1667.562,473.429
1669.568,473.392
1671.617,473.263
1673.665,473.077
1675.711,472.851
1677.750,472.609
1679.787,472.338
1681.787,472.096
1683.713,471.907
1685.629,471.746
1687.537,471.569
1689.435,471.365
1691.323,471.138
1693.198,470.880
1695.062,470.595
1696.922,470.275
1698.769,469.916
1700.576,469.467
1702.328,468.929
1704.049,468.309
1705.737,467.651
1707.392,466.942
1709.035,466.202
1710.658,465.417
1712.279,464.625
1713.887,463.802
1715.490,462.968
1717.079,462.085
1718.573,461.155
1719.961,460.190
1721.250,459.176
1722.463,458.118
1723.620,457.000
1724.674,455.893
1725.673,454.781
1726.625,453.631
1727.518,452.433
1728.354,451.182
1729.130,449.854
1729.851,448.438
1730.501,446.938
1731.094,445.388
1731.632,443.801
1732.132,442.123
1732.595,440.417
1732.972,438.687
1733.261,436.928
1733.475,435.149
1733.652,433.374
1733.797,431.613
1733.883,429.858
1733.898,428.110
1733.834,426.369
1733.678,424.628
1733.442,422.882
1733.105,421.113
1732.692,419.319
1732.190,417.501
1731.618,415.683
1731.085,413.668
1730.565,411.648
1730.033,409.632
1729.472,407.629
1728.865,405.580
1728.212,403.550
1727.516,401.532
1726.767,399.529
1725.969,397.550
1725.118,395.608
1724.216,393.696
1723.268,391.803
1722.290,389.923
1721.267,388.062
1720.197,386.220
1719.083,384.436
1717.935,382.655
1716.772,380.847
1715.597,378.997
1714.395,377.150
1713.167,375.324
1711.925,373.504
1710.673,371.687
1709.421,369.871
1708.165,368.066
1706.903,366.273
1705.621,364.507
1704.331,362.762
1703.012,361.039
1701.681,359.322
1700.339,357.609
1698.943,356.099
1697.535,354.594
1696.122,353.100
1694.694,351.640
1693.227,350.247
1691.754,348.871
1690.264,347.510
1688.769,346.160
1687.277,344.806
1685.782,343.456
1684.276,342.063
1682.766,340.682
1681.250,339.311
1679.735,337.941
1678.211,336.591
1676.663,335.263
1675.083,333.957
1673.496,332.700
1671.907,331.497
1670.266,330.272
1668.591,329.017
1666.895,327.757
1665.193,326.512
1663.483,325.287
1661.768,324.075
1660.049,322.872
1658.334,321.657
1656.451,320.309
1654.568,318.959
1652.451,317.454
1650.333,315.949
1648.210,314.458
1646.080,312.981
1643.815,311.426
1641.551,309.898
1639.298,308.430
1637.040,306.977
1634.781,305.524
1632.522,304.072
1630.030,302.491
1627.531,300.927
1625.040,299.416
1622.548,297.907
1620.056,296.400
1617.489,294.882
1614.932,293.343
1612.391,291.787
1609.609,290.117
1606.816,288.472
1603.981,286.834
1601.045,285.175
1598.136,283.562
1595.235,281.983
1592.189,280.322
1589.143,278.663
1586.017,276.953
