# W=1920 H=1080
x,y
1678.372,262.851
1676.643,261.837
1674.736,260.614
1672.826,259.398
1670.912,258.191
1668.989,257.007
1667.066,255.824
1665.116,254.651
1663.111,253.443
1661.062,252.233
1659.010,251.029
1656.956,249.832
1654.897,248.644
1652.834,247.467
1650.783,246.351
1648.729,245.238
1646.678,244.121
1644.621,243.016
1642.503,241.873
1640.353,240.711
1638.202,239.551
1636.046,238.404
1633.904,237.295
1631.761,236.188
1629.614,235.123
1627.105,233.946
1624.528,232.747
1621.888,231.510
1619.211,230.269
1616.501,229.012
1613.786,227.770
1611.072,226.556
1608.161,225.295
1605.422,224.265
1602.674,223.255
1599.925,222.250
1597.048,221.192
1594.174,220.126
1591.324,219.058
1588.521,218.041
1585.750,217.060
1582.891,216.076
1579.767,215.031
1576.640,213.994
1573.459,212.953
1570.184,211.873
1566.847,210.809
1563.376,209.710
1559.902,208.619
1556.442,207.547
1553.018,206.514
1549.498,205.450
1545.977,204.387
1542.448,203.342
1538.834,202.294
1535.090,201.181
1531.701,200.197
1528.377,199.245
1525.031,198.324
1521.629,197.422
1518.258,196.535
1514.785,195.648
1511.312,194.761
1508.038,193.970
1504.761,193.190
1501.495,192.416
1497.931,191.627
1494.416,190.868
1490.901,190.112
1487.302,189.345
1483.707,188.569
1480.021,187.762
1476.329,186.972
1472.821,186.230
1469.228,185.481
1465.604,184.729
1462.073,184.019
1458.523,183.309
1455.108,182.694
1451.696,182.119
1448.327,181.593
1444.784,181.044
1441.254,180.520
1437.726,179.987
1434.203,179.446
1430.763,178.913
1427.401,178.421
1423.832,177.905
1420.155,177.363
1416.556,176.853
1412.927,176.359
1409.288,175.890
1405.638,175.406
1401.982,174.906
1398.207,174.347
1394.444,173.783
1390.550,173.208
1386.874,172.666
1383.273,172.183
1379.665,171.747
1376.128,171.353
1372.353,170.949
1368.673,170.594
1365.088,170.254
1361.584,169.931
1357.987,169.599
1354.472,169.278
1350.967,168.934
1347.541,168.579
1344.060,168.179
1340.570,167.753
1337.075,167.318
1333.744,166.899
1330.416,166.536
1326.851,166.248
1323.246,166.012
1319.580,165.819
1315.916,165.646
1312.453,165.517
1308.883,165.430
1305.317,165.334
1301.822,165.237
1298.270,165.125
1294.832,165.021
1291.399,164.909
1288.086,164.793
1284.557,164.713
1281.158,164.674
1277.832,164.645
1274.512,164.597
1270.976,164.548
1267.440,164.502
1264.137,164.505
1260.586,164.508
1256.962,164.519
1253.125,164.535
1249.464,164.600
1245.799,164.676
1242.092,164.782
1238.315,164.927
1234.522,165.072
1230.669,165.207
1226.809,165.320
1222.955,165.449
1219.175,165.545
1215.630,165.576
1211.834,165.618
1208.032,165.624
1204.266,165.629
1200.499,165.629
1196.948,165.613
1193.393,165.621
1189.803,165.669
1186.277,165.750
1182.475,165.901
1178.669,166.062
1174.849,166.255
1171.013,166.417
1167.173,166.523
1163.342,166.598
1159.518,166.632
1155.915,166.625
1152.219,166.620
1148.313,166.604
1144.651,166.600
1141.054,166.574
1137.671,166.542
1134.288,166.510
1130.671,166.541
1127.100,166.628
1123.599,166.726
1120.162,166.855
1116.711,167.027
1113.274,167.204
1109.660,167.414
1106.052,167.608
1102.346,167.821
1098.820,167.978
1095.367,168.117
1091.821,168.229
1088.291,168.305
1084.764,168.369
1081.125,168.418
1077.399,168.450
1073.666,168.466
1070.201,168.434
1066.742,168.450
1063.085,168.528
1059.667,168.652
1056.250,168.824
1052.731,169.050
1049.199,169.338
1045.576,169.668
1042.045,169.994
1038.718,170.317
1035.326,170.623
1031.934,170.931
