# W=1920 H=1080
x,y
706.824,606.862
708.763,605.927
710.706,604.998
712.650,604.074
714.596,603.153
716.479,602.270
718.367,601.383
720.304,600.447
722.272,599.477
724.285,598.450
726.327,597.383
728.399,596.246
730.364,595.132
732.320,593.998
734.267,592.842
736.205,591.662
738.135,590.464
740.053,589.239
742.120,587.804
744.154,586.335
746.169,584.845
748.386,583.111
750.594,581.352
753.018,579.347
755.369,577.369
757.715,575.378
760.086,573.337
762.498,571.231
764.948,569.050
767.395,566.862
769.832,564.651
772.264,562.428
774.690,560.191
777.105,557.924
779.686,555.440
782.260,552.937
784.823,550.407
787.347,547.895
789.815,545.411
792.241,542.937
794.611,540.498
797.392,537.572
800.136,534.699
802.863,531.842
805.640,528.937
808.448,526.000
811.289,523.030
814.129,520.060
816.970,517.090
819.649,514.298
822.352,511.515
825.042,508.728
827.668,505.982
830.264,503.224
832.622,500.686
834.958,498.139
843.204,494.314
851.405,490.516
859.528,486.755
867.587,483.035
875.606,479.289
883.603,475.534
891.572,471.768
899.513,467.990
907.430,464.202
915.150,460.599
922.844,456.986
930.515,453.363
938.175,449.735
945.801,446.094
953.392,442.438
960.956,438.771
968.034,435.596
975.076,432.406
982.086,429.203
988.981,426.018
995.820,422.856
1002.601,419.715
1009.303,416.539
1015.977,413.351
1022.627,410.152
1029.265,406.950
1035.906,403.748
1042.374,400.719
1048.851,397.694
1055.330,394.669
1061.830,391.653
1062.393,389.895
1062.957,388.137
1063.572,386.403
1064.203,384.675
1064.857,382.957
1065.565,381.265
1066.290,379.579
1067.044,377.905
1067.821,376.241
1068.617,374.585
1069.440,372.939
1070.286,371.303
1071.142,369.672
1072.038,368.065
1072.973,366.485
1073.947,364.941
1074.968,363.431
1076.030,361.951
1077.185,360.528
1078.414,359.154
1079.676,357.813
1080.979,356.517
1082.369,355.280
1083.807,354.099
1085.281,352.959
1086.866,351.886
1088.490,350.865
1090.162,349.902
1092.066,349.025
1093.999,348.198
1095.952,347.416
1097.946,346.689
1099.971,346.012
1102.755,345.550
1105.589,345.145
1108.478,344.793
1111.412,344.516
1114.370,344.306
1117.339,344.156
1120.314,344.085
1123.301,344.074
1126.344,344.154
1129.397,344.299
1132.458,344.515
1135.525,344.789
1138.598,345.111
1141.818,345.506
1145.040,345.949
1148.266,346.444
1151.523,346.976
1154.776,347.541
1158.033,348.138
1161.289,348.763
1164.545,349.426
1167.790,350.122
1171.034,350.848
1175.078,351.783
1179.175,352.778
1183.295,353.811
1187.215,354.827
1191.128,355.862
1195.028,356.926
1199.078,358.082
1203.119,359.259
1206.389,360.279
1209.618,361.309
1212.815,362.355
1215.946,363.371
1219.076,364.393
1222.202,365.420
1225.334,366.437
1228.546,367.469
1231.714,368.475
1234.876,369.487
1238.037,370.477
1241.200,371.461
1244.364,372.445
1247.979,373.511
1251.639,374.601
1255.301,375.684
1258.885,376.748
1262.476,377.824
1266.063,378.912
1270.195,380.202
1274.326,381.494
1278.460,382.778
1282.591,384.069
1285.829,385.166
1289.007,386.219
1292.153,387.254
1295.297,388.296
1298.439,389.342
1301.586,390.374
1304.657,391.348
1308.438,392.614
1312.217,393.880
1316.000,395.141
1319.783,396.399
1323.599,397.673
1327.481,398.975
1331.366,400.270
1335.252,401.562
1339.051,402.852
1342.852,404.139
1346.660,405.418
1350.522,406.724
1354.376,408.047
1358.424,409.434
1361.877,410.706
1365.286,411.948
1368.690,413.205
1372.090,414.468
1375.487,415.742
1378.885,417.011
1381.817,418.100
1385.505,419.482
1389.196,420.859
1392.889,422.230
1396.583,423.601
1400.308,424.988
1404.098,426.407
1407.888,427.827
1411.678,429.246
1415.468,430.665
1419.183,432.057
1422.348,433.223
1425.516,434.384
1428.680,435.554
1431.842,436.730
1434.973,437.885
1438.037,439.014
1441.102,440.143
1444.226,441.299
1447.354,442.444
1450.564,443.605
1453.767,444.783
1456.921,445.944
1460.077,447.101
1463.828,448.472
1467.579,449.843
1471.362,451.230
1475.184,452.618
1479.007,454.005
1482.831,455.388
1486.658,456.763
1490.404,458.123
1493.394,459.189
1496.433,460.269
1499.471,461.350
1502.523,462.398
1505.543,463.430
1508.631,464.454
1511.726,465.461
1514.823,466.461
1518.004,467.472
1521.184,468.483
1524.206,469.423
1527.231,470.354
1530.265,471.265
1533.302,472.169
1536.333,473.087
1539.364,474.006
1542.465,474.909
1545.524,475.783
1548.583,476.654
1551.869,477.509
1555.161,478.348
1558.455,479.183
1561.792,479.993
1564.388,480.525
1566.984,481.057
1569.547,481.573
1572.085,482.057
1574.632,482.520
1577.182,482.976
1579.733,483.430
1582.290,483.868
1584.848,484.304
1587.438,484.707
1590.029,485.110
1592.619,485.514
1595.274,485.901
1597.798,486.261
1600.314,486.640
1602.833,487.011
1605.270,487.370
1607.702,487.741
1610.134,488.111
1612.571,488.470
1615.003,488.841
1617.435,489.212
1619.871,489.574
1622.313,489.920
1624.719,490.259
1627.149,490.565
1629.584,490.855
1631.721,491.130
1633.863,491.388
1636.011,491.633
1638.122,491.892
1640.188,492.139
1642.257,492.381
1644.333,492.606
1646.408,492.832
1648.477,493.074
1650.546,493.284
1652.618,493.485
1654.687,493.662
1656.762,493.823
1658.757,493.968
1660.759,494.098
1662.754,494.210
1664.684,494.307
1666.621,494.388
1668.578,494.416
1670.583,494.375
1672.618,494.264
1674.658,494.135
1676.698,493.975
1678.732,493.829
1680.766,493.652
1682.806,493.458
1684.851,493.243
1686.894,493.012
1688.902,492.770
1690.872,492.528
1692.831,492.262
1694.781,491.974
1696.722,491.663
1698.651,491.324
1700.575,490.941
1702.486,490.516
1704.384,490.038
1706.263,489.514
1708.112,488.940
1709.943,488.302
1711.756,487.632
1713.551,486.918
1715.322,486.169
1717.063,485.371
1718.771,484.534
1720.463,483.615
1722.130,482.661
1723.739,481.659
1725.284,480.593
1726.755,479.492
1728.118,478.386
1729.410,477.278
1730.632,476.111
1731.787,474.899
1732.868,473.614
1733.876,472.288
1734.799,470.864
1735.627,469.395
1736.372,467.883
1737.057,466.324
1737.684,464.717
1738.241,463.077
1738.741,461.396
1739.152,459.687
1739.483,457.954
1739.733,456.197
1739.912,454.421
1740.011,452.639
1740.030,450.851
1740.034,448.764
1739.950,446.689
1739.781,444.616
1739.520,442.543
1739.191,440.471
1738.795,438.398
1738.330,436.334
1737.798,434.296
1737.196,432.261
1736.559,430.240
1735.878,428.237
1735.151,426.254
1734.379,424.289
1733.546,422.336
1732.685,420.394
1731.789,418.468
1730.854,416.576
1729.884,414.708
1728.885,412.904
1727.876,411.103
1726.838,409.292
1725.759,407.449
1724.635,405.609
1723.493,403.776
1722.307,401.961
1721.100,400.174
1719.873,398.405
1718.627,396.643
1717.354,394.903
1716.070,393.167
1714.774,391.435
1713.426,390.004
1712.093,388.558
1710.755,387.124
1709.413,385.701
1708.055,384.296
1706.675,382.917
1705.275,381.501
1703.844,380.107
1702.391,378.750
1700.918,377.419
1699.444,376.090
1697.977,374.758
1696.498,373.392
1695.010,372.048
1693.506,370.721
1692.001,369.394
1690.502,368.056
1689.002,366.716
1687.503,365.378
1685.997,364.055
1684.492,362.761
1682.951,361.493
1681.359,360.198
1679.705,358.867
1678.011,357.522
1676.271,356.121
1674.499,354.687
1672.674,353.217
1670.800,351.702
1668.922,350.194
1667.036,348.705
1665.133,347.237
1663.200,345.815
1661.266,344.397
1659.279,342.958
